CustomerID,Recency,Frequency,Monetary
14235,76,79,3144.8599999999997
14236,81,15,490.86
14237,374,9,161.00000000000003
14238,327,8,146.85
14239,44,112,2380.8500000000017
14240,31,42,890.3400000000005
14241,184,10,213.70000000000002
14242,235,16,280.55
14243,9,141,2588.769999999999
14245,220,108,1693.4499999999996
14246,111,75,1474.0600000000006
14247,279,20,136.77
14248,319,8,302.58
14250,8,111,1904.0500000000002
14251,2,78,2879.7000000000003
14256,261,53,969.06
14257,65,106,3099.72
14258,10,111,12669.979999999996
14259,142,5,120.0
14261,51,52,1163.4499999999998
14262,9,143,2618.230000000001
14264,155,17,333.97
14267,163,55,1516.2399999999998
14270,332,29,492.6499999999999
14271,226,10,112.32000000000002
14272,74,33,437.96000000000004
14273,52,29,559.9700000000001
14276,99,64,1119.7399999999998
14280,197,8,134.04
14282,4,156,3729.3400000000042
14284,31,32,595.2500000000001
14285,22,27,1910.0100000000004
14286,24,280,4628.749999999998
14287,9,9,176.63
14288,214,16,426.6
14289,9,47,911.2599999999999
14290,12,101,2314.6499999999996
14291,2,237,3883.249999999998
14292,8,100,4871.9299999999985
14293,4,61,1046.5599999999993
14295,41,5,166.2
14297,18,62,1305.3299999999997
14298,9,1637,51527.299999999974
14299,9,143,3965.6199999999953
14300,19,3,43.2
14301,118,13,640.14
14304,223,17,383.45000000000005
14305,72,105,1858.9599999999998
14306,52,33,2093.3199999999997
14307,89,180,2995.7200000000007
14309,9,117,2352.530000000001
14311,243,20,310.26
14312,47,87,1611.5899999999995
14314,107,8,120.0
14315,45,101,2481.129999999999
14317,65,24,508.58
14320,207,31,477.7900000000001
14321,11,123,1530.749999999999
14323,115,36,605.0600000000002
14326,243,8,183.85
14327,164,12,311.65000000000003
14329,18,259,5014.840000000004
14331,125,28,462.65999999999997
14332,23,26,866.3099999999998
14333,68,15,415.2
14334,17,162,2552.2100000000005
14336,17,90,1614.9100000000008
14338,162,31,588.2199999999999
14339,243,14,309.52
14340,219,6,134.7
14341,46,129,2182.2799999999984
14342,22,21,668.5600000000002
14344,128,71,889.9300000000002
14345,39,6,108.97999999999999
14346,121,60,1021.5800000000002
14348,261,18,409.57
14349,11,31,133.50000000000006
14350,275,18,282.92999999999995
14351,165,1,51.0
14352,158,47,1078.96
14353,216,6,90.6
14354,6,9,163.62
14355,366,11,174.4
14356,80,33,701.23
14357,44,41,225.77000000000012
14359,20,55,912.1800000000002
14360,32,118,2128.23
14362,23,41,161.20000000000002
14364,109,69,3717.349999999999
14367,9,524,9261.520000000006
14368,320,8,155.00000000000003
14371,296,4,100.5
14373,359,4,76.55
14375,186,75,257.67999999999995
14377,192,11,617.05
14379,45,46,348.1
14381,53,56,202.6800000000001
14382,27,131,626.07
14383,39,59,1247.6899999999998
14385,10,14,202.11
14386,297,7,142.4
14387,33,140,1770.5600000000013
14388,11,186,3212.8400000000015
14389,66,45,1043.46
14390,11,286,4652.8200000000015
14393,219,5,67.94999999999999
14395,3,350,3507.710000000001
14396,66,73,487.99
14397,3,87,2612.960000000001
14400,150,25,574.7
14401,5,182,4051.4799999999987
14403,131,20,1475.8100000000002
14404,34,103,1474.3200000000004
14406,120,8,156.75
14407,108,73,2157.7299999999996
14408,11,107,2606.53
14409,72,54,2059.45
14410,93,193,1105.0699999999986
14411,311,14,1063.0
14412,43,43,770.0300000000002
14413,363,23,122.7
14414,92,97,1496.9800000000005
14415,2,590,5900.279999999999
14416,23,14,490.22
14418,4,124,1937.2500000000002
14419,11,206,1058.0600000000002
14420,100,29,387.52
14421,58,27,813.11
14422,1,222,4263.64
14423,219,3,265.2
14424,18,1,322.08
14426,24,224,4481.670000000001
14427,51,17,363.34000000000003
14428,8,144,1244.8300000000004
14431,303,17,470.35999999999996
14432,10,382,2255.5099999999984
14434,22,12,1372.8
14436,99,9,89.06
14437,366,5,63.0
14438,307,9,131.9
14440,9,55,2357.6800000000003
14441,1,51,1712.8900000000008
14443,54,93,1420.2000000000005
14446,1,293,1039.5800000000008
14447,19,70,1163.2300000000005
14448,10,20,375.35
14449,19,258,907.0999999999999
14450,181,40,483.25
14451,61,109,662.5900000000001
14452,11,62,264.44000000000005
14453,191,22,119.93000000000002
14456,6,970,3062.3999999999983
14457,311,4,113.64
14459,156,37,1837.9199999999996
14460,111,16,434.34
14461,149,180,2103.059999999999
14462,67,240,2004.0200000000004
14463,99,6,529.62
14465,247,130,1058.6200000000008
14466,30,72,2272.4000000000015
14467,18,90,598.7599999999999
14470,12,43,461.19000000000005
14472,104,281,1936.8400000000013
14473,75,7,234.34
14474,47,29,547.6600000000001
14475,72,42,925.8499999999998
14476,258,19,215.7
14477,20,10,1309.6000000000001
14479,254,18,316.24999999999994
14480,12,13,279.05
14481,165,30,636.5100000000001
14482,19,144,2068.150000000001
14483,282,9,137.10000000000002
14484,51,14,321.91999999999996
14485,39,47,165.75000000000003
14487,27,144,1196.3300000000002
14488,68,46,1064.2800000000002
14489,208,30,463.38000000000005
14491,176,17,340.93
14493,8,120,2383.2400000000002
14494,26,7,139.56
14495,51,6,123.79999999999998
14496,312,19,538.8100000000001
14497,310,29,475.3699999999999
14498,43,193,1957.3200000000004
14499,27,194,815.32
14500,89,7,356.85
14501,184,10,251.20999999999998
14502,20,624,2470.6699999999996
14503,4,164,3543.2600000000016
14504,48,107,673.2599999999995
14505,18,799,5905.639999999987
14506,18,316,2012.1700000000012
14507,24,96,1383.1799999999994
14508,23,57,276.41999999999996
14511,12,68,1314.8099999999997
14512,188,23,275.28
14513,101,12,455.59000000000003
14514,62,73,1055.35
14515,18,101,2102.0899999999997
14517,34,18,330.45
14518,65,16,174.37
14520,2,4,270.6
14522,25,17,974.54
14523,109,12,241.09000000000003
14524,32,203,1867.6800000000007
14525,20,291,4332.199999999996
14527,3,972,8508.81999999996
14528,38,18,364.22
14529,61,229,620.0399999999998
14530,26,216,2925.910000000001
14532,237,64,932.8499999999997
14533,25,62,1949.7200000000007
14534,3,519,4447.049999999999
14535,61,330,2864.190000000005
14536,260,19,171.8
14537,58,10,355.5600000000001
14538,65,19,388.2499999999999
14539,16,32,537.48
14540,10,76,996.26
14541,59,111,1461.6499999999999
14542,186,5,103.25000000000001
14543,29,72,3630.330000000001
14544,25,114,2024.4500000000005
14546,6,399,2578.0900000000024
14547,4,366,4007.539999999999
14548,151,4,652.8
14549,312,56,289.2399999999999
14550,11,48,765.6200000000001
14551,19,10,186.23000000000002
14552,152,58,165.07000000000005
14553,20,113,859.27
14554,11,216,2381.040000000002
14555,58,21,324.14000000000004
14557,86,16,788.3800000000001
14560,8,74,2237.7700000000013
14561,76,69,1080.7600000000004
14562,4,423,5074.769999999998
14565,96,127,3099.1200000000017
14567,57,33,1530.3600000000006
14569,2,12,227.39
14570,281,29,218.05999999999992
14572,4,270,2832.840000000001
14573,180,235,1653.4200000000017
14576,373,1,35.400000000000006
14577,13,123,859.7100000000011
14578,4,24,168.63
14581,17,17,138.6
14582,41,6,114.11
14583,6,330,1052.5500000000004
14584,170,100,1042.2599999999995
14585,51,29,157.05
14586,277,19,237.35999999999996
14587,19,383,1601.1400000000008
14589,372,3,39.75
14591,16,197,1447.140000000001
14592,36,164,570.4599999999998
14593,22,152,617.9900000000001
14594,8,53,379.82999999999987
14595,20,102,1740.6000000000001
14597,12,55,883.1500000000002
14598,45,50,221.97000000000003
14600,306,25,393.3299999999999
14601,11,7,213.96000000000004
14603,275,2,660.0
14606,2,2700,12156.65000000007
14607,16,86,16569.5
14608,5,20,1785.1499999999999
14609,73,4,601.5600000000001
14616,243,3,406.08000000000004
14618,10,16,553.44
14619,246,20,394.43999999999994
14620,206,26,412.78
14621,2,92,1788.36
14622,185,21,320.58
14623,33,134,889.2499999999999
14624,58,13,225.84999999999997
14625,197,53,899.63
14626,24,122,2791.2699999999995
14628,92,24,671.96
14629,5,152,959.0100000000001
14631,51,41,1006.9799999999998
14632,263,8,114.55999999999999
14633,267,20,344.9000000000001
14636,37,28,609.8500000000001
14638,51,16,443.6
14639,53,172,2984.4900000000025
14640,25,106,2125.079999999999
14641,22,7,110.46
14642,59,2,96.12
14643,171,31,693.8100000000001
14644,68,26,830.76
14645,157,30,597.09
14647,202,30,243.21999999999994
14649,5,199,1417.2899999999997
14651,68,102,654.5999999999998
14652,78,29,114.18000000000002
14653,2,237,1947.5499999999997
14655,9,49,1932.23
14656,170,80,291.04999999999984
14657,18,126,848.22
14658,6,29,247.14999999999998
14659,9,253,2529.930000000001
14660,87,30,285.73999999999995
14661,27,4,107.95
14662,29,168,771.1700000000003
14664,20,99,637.89
14665,61,90,1835.7000000000003
14666,25,14,195.24999999999997
14667,11,573,9241.200000000004
14669,242,170,1269.9900000000002
14670,281,132,411.5300000000001
14672,235,61,765.55
14673,4,74,1736.3999999999994
14675,17,102,604.7499999999999
14676,32,42,2548.24
14680,26,258,28754.11
14681,72,7,498.95
14682,188,2,52.0
14684,26,421,1236.2800000000013
14687,107,15,628.3799999999999
14688,8,327,5630.869999999997
14689,209,13,112.80000000000001
14690,45,50,371.7
14691,31,71,2114.3299999999995
14692,138,68,591.5500000000001
14693,265,8,172.9
14696,5,130,2078.95
14697,219,22,188.60999999999996
14698,2,210,1250.7600000000014
14699,215,8,109.12999999999998
14700,33,115,2235.2999999999997
14701,11,335,2549.369999999999
14702,2,347,3292.139999999998
14703,15,22,318.1699999999999
14704,12,415,1546.9099999999999
14705,199,1,179.0
14708,3,28,1126.37
14709,16,196,4921.040000000007
14710,15,139,606.1300000000002
14711,11,357,2868.7999999999965
14712,30,25,917.07
14713,10,339,2666.36
14714,25,10,160.19
14715,25,71,867.3800000000001
14716,44,55,329.6799999999999
14719,2,237,1602.1300000000008
14720,6,37,663.8100000000003
14722,148,29,187.91999999999996
14723,11,278,1158.3
14725,25,52,718.08
14727,275,10,268.58
14729,374,71,313.48999999999995
14730,2,501,2005.0600000000063
14731,48,45,380.0199999999999
14732,9,147,2702.49
14733,17,202,9585.909999999998
14735,4,194,6065.69
14737,4,17,1164.55
14738,43,54,1314.4499999999998
14739,5,60,3902.28
14740,198,89,1448.2099999999994
14741,12,59,1400.3400000000004
14744,17,26,1099.98
14745,113,69,1220.2600000000002
14747,250,18,328.2
14748,30,89,1415.7499999999995
14752,44,5,389.63999999999993
14753,88,30,563.15
14754,45,41,638.0500000000001
14755,10,235,5010.279999999999
14756,16,38,738.9599999999998
14757,76,19,420.5
14758,145,71,1484.0599999999995
14759,5,102,1625.9699999999993
14760,298,5,89.2
14761,59,11,255.90000000000003
14762,264,21,300.52
14764,47,6,278.3
14765,30,39,254.10999999999996
14766,9,135,2473.37
14768,18,5,192.60000000000002
14769,3,1090,10674.750000000007
14770,233,52,876.4199999999997
14772,113,9,139.26
14775,59,60,1011.9
14776,52,117,2538.299999999999
14778,128,35,730.8599999999999
14779,281,41,386.1499999999999
14780,55,27,447.67999999999995
14782,320,6,200.10000000000002
14784,27,15,289.99
14785,11,3,77.4
14788,8,30,679.4399999999998
14789,29,6,197.64000000000001
14790,17,46,745.0600000000001
14792,64,2,6.2
14793,22,14,228.99
14794,3,80,1319.9099999999996
14795,167,6,131.45
14796,2,1141,8022.489999999978
14798,53,12,173.74
14799,52,13,157.7
14800,48,385,4339.739999999999
14801,62,59,193.1399999999999
14803,163,44,845.5500000000002
14804,9,12,353.2699999999999
14805,16,47,554.65
14806,76,11,193.39000000000004
14808,40,235,2741.169999999997
14810,41,255,2087.879999999999
14813,370,30,155.42999999999998
14815,37,53,778.5
14816,198,4,271.85
14817,201,63,1110.3399999999997
14818,74,48,657.8
14819,65,13,272.06999999999994
14820,22,29,507.2900000000001
14821,367,2,48.800000000000004
14823,181,70,321.4299999999999
14824,11,29,1127.7100000000003
14825,4,121,2226.9099999999985
14828,197,17,2139.76
14829,30,42,697.55
14830,54,40,197.13
14834,18,67,1720.3000000000004
14836,11,6,102.44999999999999
14837,90,108,1649.5000000000011
14840,268,4,62.85
14841,54,138,3295.7599999999993
14842,44,145,2824.6899999999996
14844,64,130,3189.8099999999995
14847,149,13,309.4
14849,22,388,7930.539999999996
14850,312,21,325.75
14851,24,28,511.34999999999985
14852,59,143,2836.6899999999982
14853,25,9,475.79999999999995
14854,79,127,2759.8300000000004
14855,120,20,645.6500000000001
14856,37,66,1311.3800000000006
14857,60,60,1173.1199999999997
14859,13,58,1353.739999999999
14860,20,11,170.32000000000002
14861,53,6,125.79000000000002
14862,26,48,841.2000000000002
14863,30,11,266.76
14865,8,4,52.2
14866,11,99,14389.900000000007
14867,186,36,710.2800000000001
14868,4,144,2953.590000000002
14869,9,71,725.7
14870,262,13,327.24999999999994
14871,4,98,522.3799999999997
14873,211,28,519.68
14875,108,47,1465.3200000000002
14878,13,124,1485.5400000000006
14880,78,47,706.1900000000002
14881,20,17,255.4
14882,27,11,589.7
14883,19,53,761.5900000000001
14885,132,15,765.3199999999999
14886,253,18,364.80000000000007
14887,80,6,1862.0
14888,208,20,369.2
14889,337,10,135.9
14890,254,7,125.65
14891,149,33,554.38
14893,10,73,1237.8500000000004
14894,86,23,655.7499999999999
14895,8,498,11138.710000000006
14896,205,43,468.77
14897,8,55,1366.38
14898,24,116,1303.5199999999995
14901,12,96,1421.2900000000004
14902,26,20,332.66
14903,22,355,2810.63
14904,3,69,1025.4399999999998
14905,158,17,616.1500000000001
14907,4,165,3501.0999999999976
14908,75,9,277.79999999999995
14910,3,30,434.3500000000001
14913,36,87,1227.4300000000005
14915,92,12,307.48
14916,71,77,1268.9799999999998
14918,116,45,1610.1499999999996
14920,213,57,977.77
14921,31,78,1316.0700000000004
14923,51,44,749.0999999999998
14924,246,10,310.05
14929,33,11,223.88
14944,30,170,5900.250000000002
14946,15,3,100.9
14947,73,14,290.82000000000005
14948,24,63,1101.9699999999996
14950,20,19,371.2
14951,80,20,311.69000000000005
14952,60,138,8099.489999999998
14953,26,55,289.82
14954,13,85,336.16999999999985
14957,254,12,58.49000000000001
14958,148,42,499.6799999999999
14959,65,59,695.42
14960,9,27,221.26999999999992
14961,11,312,7044.680000000002
14962,271,5,126.70000000000002
14963,10,198,1487.8000000000013
14964,248,13,206.21
14965,97,83,598.9999999999999
14966,15,38,191.3199999999999
14967,50,6,463.8
14968,31,37,147.59
14970,69,34,1592.06
14971,36,160,1116.5699999999993
14972,129,18,114.77000000000002
14973,108,32,1314.45
14974,38,21,114.39
14975,58,11,279.94
14976,58,72,790.8599999999997
14978,73,216,1931.4200000000028
14981,247,8,102.11999999999998
14984,20,41,213.26999999999998
14985,199,87,296.7499999999999
14987,16,4,326.4
14988,212,40,334.54
14995,39,61,233.23000000000005
14997,47,26,546.2
14998,171,75,429.8699999999999
15000,48,77,490.52
15002,116,115,1641.7599999999998
15004,148,158,1246.3199999999995
15005,16,1119,6316.569999999991
15006,52,144,502.08999999999975
15007,160,12,156.91000000000003
15009,13,182,1261.7799999999997
15010,36,20,308.94000000000005
15012,54,128,423.0399999999996
15014,44,35,260.16999999999996
15016,173,20,170.04
15017,34,20,125.58000000000003
15018,39,31,496.21
15019,267,70,265.9999999999999
15021,9,472,1914.8200000000024
15022,12,135,905.0399999999995
15023,4,562,6802.759999999989
15024,10,155,1661.3300000000006
15025,34,72,377.01
15026,81,61,469.0
15027,31,35,1066.1499999999996
15028,9,48,627.13
15030,72,7,518.28
15031,5,111,668.14
15032,257,52,4959.0999999999985
15033,5,510,2586.670000000001
15034,16,394,4308.609999999999
15035,90,27,252.72999999999996
15036,73,127,465.55
15038,59,130,705.4899999999997
15039,10,1502,19914.439999999966
15041,171,67,180.35000000000002
15042,200,5,135.93
15043,32,3,537.0
15044,20,453,7700.229999999997
15045,152,12,735.6600000000001
15046,10,206,5213.770000000001
15047,270,22,343.62
15048,66,97,384.04999999999984
15049,274,3,121.17000000000002
15050,26,78,1782.0900000000004
15051,24,143,1391.6100000000001
15052,320,30,215.78
15053,5,71,697.79
15054,13,114,302.09999999999997
15057,276,25,1489.5
15058,26,276,2124.9900000000025
15059,41,237,1337.7200000000007
15060,9,121,303.0899999999999
15061,4,403,54534.140000000014
15062,72,57,987.8599999999999
15063,214,5,370.79999999999995
15065,38,155,3158.1300000000006
15066,54,42,893.59
15067,79,82,1744.7600000000004
15068,47,104,553.3599999999998
15069,180,70,1109.5300000000007
15070,373,1,106.2
15071,94,26,982.0699999999997
15073,10,54,1043.4099999999999
15074,106,42,748.8700000000002
15075,78,27,773.0300000000002
15076,173,49,880.8500000000004
15078,8,440,9743.110000000022
15079,213,47,895.61
15081,23,33,504.7999999999999
15083,257,5,88.19999999999999
15087,282,15,306.94
15088,22,57,1160.07
15089,11,145,2420.8400000000024
15090,309,23,381.32000000000005
15091,68,30,480.71
15092,216,26,457.80999999999995
15093,19,108,4597.019999999998
15095,104,47,1370.5999999999997
15096,43,11,219.39
15097,5,25,248.07999999999996
15098,183,3,39916.5
15099,85,23,410.48
15100,334,3,876.0
15101,9,8,317.53
15103,32,35,703.3599999999998
15104,197,69,1027.44
15105,19,101,2298.930000000001
15106,18,100,1422.5200000000002
15107,312,16,319.5
15109,246,28,484.95
15110,24,35,996.1
15111,30,84,1567.4799999999998
15113,10,100,3609.330000000001
15114,31,197,2760.5599999999977
15115,19,21,340.11000000000007
15116,18,45,1352.7500000000002
15117,15,79,1551.7800000000002
15118,135,1,244.8
15119,246,14,266.4
15120,134,21,358.8199999999999
15121,51,28,457.71999999999997
15122,115,82,1633.779999999999
15123,8,106,2199.309999999999
15124,23,15,184.19
15125,26,127,11528.480000000001
15127,66,16,406.53000000000003
15128,61,102,1471.0000000000007
15129,51,84,3447.4
15130,170,22,330.11
15132,19,52,977.9300000000002
15133,128,29,982.4199999999998
15134,15,73,1387.99
15135,240,9,139.04999999999998
15136,3,68,1286.7000000000005
15139,240,13,178.96000000000006
15140,53,80,2354.2500000000005
15142,47,26,498.74
15143,226,14,259.45
15144,9,217,6580.440000000007
15145,5,67,1194.7300000000005
15146,165,91,1327.1600000000008
15147,241,28,623.5
15148,11,20,301.28999999999996
15149,134,23,520.8
15150,18,343,5314.469999999995
15152,10,271,4745.69
15153,32,22,329.25
15154,76,85,296.41999999999996
15156,2,55,961.4899999999999
15157,4,125,1936.0700000000006
15158,46,7,401.4000000000001
15159,2,710,18641.010000000017
15160,358,4,158.16000000000003
15163,19,29,304.4699999999999
15164,69,103,843.0499999999997
15165,374,27,487.75
15167,321,41,162.99999999999997
15168,26,5,106.56
15171,332,5,1289.5
15172,9,110,1624.0499999999997
15174,323,11,135.75
15175,72,23,224.14000000000007
15178,261,3,40.5
15179,19,93,2206.9500000000003
15180,368,6,87.5
15181,67,16,689.4799999999999
15182,155,29,622.8499999999999
15184,30,63,406.76
15185,71,21,310.62000000000006
15186,15,19,411.40999999999997
15187,2,91,4777.180000000001
15189,2,212,16225.390000000009
15192,120,51,1044.3200000000004
15193,61,19,499.32
15194,4,310,7616.529999999996
15195,3,1,3861.0
15197,11,32,1079.61
15198,93,10,193.64
15199,60,13,1268.6999999999998
15201,88,69,1236.5400000000002
15203,26,142,1827.7999999999984
15204,358,9,316.58000000000004
15205,86,37,653.2399999999999
15206,11,9,420.29999999999995
15208,2,42,870.12
15210,226,20,331.18
15211,61,52,894.41
15212,242,5,101.79999999999998
15213,319,24,328.34999999999997
15214,2,110,1661.44
15215,47,35,734.94
15216,88,2,96.6
15218,11,166,5756.890000000001
15219,177,9,305.75
15220,52,117,1778.9599999999994
15221,367,5,403.25
15222,319,5,585.0
15223,226,20,755.7500000000001
15224,359,14,322.0799999999999
15225,235,23,409.4000000000001
15226,311,8,154.41
15227,37,58,1219.4
15228,67,125,3386.7100000000005
15230,240,23,429.6
15232,114,31,612.0600000000001
15234,277,14,197.0
15235,218,143,2247.5099999999998
15236,299,15,321.05
15237,2,99,1412.320000000001
15238,30,50,1071.9899999999998
15239,11,49,780.59
15240,45,78,1706.57
15241,67,110,1756.4400000000007
15243,75,22,316.68
15244,66,34,631.57
15245,135,89,2515.8400000000006
15246,239,33,514.1500000000001
15247,123,6,356.0
15249,32,350,6688.460000000006
15251,10,111,10484.989999999996
15252,37,44,740.7800000000001
15253,17,53,918.1999999999996
15254,128,18,300.36000000000007
15255,67,47,890.8499999999999
15256,149,6,98.45
15257,284,7,317.15
15258,169,34,623.1600000000001
15260,101,77,1810.77
15261,136,19,254.82000000000002
15262,324,10,178.95000000000002
15263,107,12,156.50999999999996
15264,65,23,393.74000000000007
15265,152,82,1506.1200000000001
15266,339,6,119.30000000000001
15267,23,11,1717.36
15269,24,2,408.8
15270,16,41,2379.49
15271,8,274,2507.070000000002
15272,58,63,721.9399999999998
15274,5,47,716.5700000000003
15275,38,41,615.1399999999999
15276,67,52,135.31000000000003
15277,47,12,255.89999999999998
15279,355,19,290.51
15280,173,16,113.12
15281,59,139,2332.149999999999
15286,50,3,240.55
15287,23,20,486.69
15288,44,88,2306.519999999999
15289,30,58,939.7800000000003
15290,5,204,7943.22
15291,26,103,4668.300000000002
15292,202,25,180.93999999999997
15296,51,194,3672.86
15297,11,39,641.94
15298,3,192,4799.900000000001
15299,68,7,4507.01
15300,65,28,496.4399999999999
15301,51,243,5070.3499999999985
15303,291,31,574.02
15304,61,23,694.4000000000002
15306,65,58,1174.3499999999997
15307,96,12,205.3
15308,275,19,310.47
15311,1,2379,60767.90000000011
15312,76,47,924.8500000000001
15313,111,1,52.0
15314,200,24,327.97
15315,65,37,570.5
15316,327,1,165.0
15318,4,33,312.62
15319,284,16,204.5
15320,45,36,267.13
15321,71,95,2748.3100000000004
15322,86,42,679.6799999999998
15325,104,49,162.2899999999999
15326,334,29,311.71
15327,53,10,208.75000000000003
15329,40,57,1049.6999999999998
15330,33,13,714.96
15333,209,16,1028.56
15334,157,99,351.6699999999999
15335,54,36,173.97000000000003
15339,67,86,574.0699999999998
15341,81,17,2020.52
15342,130,24,406.0899999999999
15343,88,21,364.5
15344,1,26,563.94
15345,46,20,393.54
15346,333,17,252.42000000000004
15347,367,5,201.59999999999997
15348,73,9,158.03999999999996
15349,159,72,473.80999999999983
15350,374,5,115.65
15351,13,225,1960.110000000001
15353,255,63,777.02
15355,30,14,277.05000000000007
15356,32,519,2766.499999999999
15358,5,551,8347.199999999992
15360,40,13,427.92999999999995
15361,362,7,418.9200000000001
15363,373,16,326.0
15364,96,29,913.1900000000004
15365,26,114,2314.32
15366,76,44,602.5100000000001
15367,58,95,1877.5899999999992
15368,22,4,446.94000000000005
15370,41,94,2386.05
15372,138,27,2007.4
15373,9,132,2415.9100000000003
15374,129,3,168.0
15376,41,117,1233.3599999999997
15379,170,194,3703.2899999999995
15380,9,36,1690.26
15381,214,8,596.85
15382,15,302,5955.709999999999
15384,170,41,642.41
15385,41,12,316.88
15386,187,31,394.14000000000004
15389,173,1,500.0
15392,5,84,1535.5299999999997
15393,17,12,231.86
15394,10,85,2183.54
15395,326,7,107.45000000000002
15396,113,14,288.17999999999995
15397,290,6,94.0
15398,17,73,1345.5299999999997
15399,2,50,815.7699999999999
15400,93,12,716.2
15402,149,42,626.7699999999999
15405,190,8,349.1
15406,32,53,510.7099999999999
15407,34,153,1056.44
15408,265,34,267.17999999999995
15410,85,122,3450.8400000000015
15411,27,99,1358.8800000000003
15412,172,10,190.53000000000003
15414,10,39,774.8999999999999
15415,314,48,572.8099999999998
15416,65,192,3984.3199999999993
15417,86,28,508.8000000000001
15419,25,8,135.86
15421,59,53,950.3599999999996
15422,324,6,97.7
15423,39,2,43.5
15424,255,17,383.34
15426,20,292,1447.39
15427,34,306,1483.1399999999999
15428,16,6,93.78
15429,27,82,397.3499999999998
15432,24,10,171.19
15433,214,41,533.2999999999998
15434,9,55,1041.4800000000002
15435,23,29,149.29000000000005
15436,13,329,1122.5300000000007
15437,263,45,200.16000000000003
15438,132,25,156.57999999999998
15440,55,62,383.67999999999995
15442,249,2,594.0
15443,2,382,3236.909999999999
15444,10,219,1418.2600000000016
15445,265,5,113.5
15447,331,9,155.17
15448,313,28,494.64000000000004
15449,27,60,974.52
15450,31,30,429.84
15452,30,58,538.73
15453,2,286,1388.370000000001
15454,363,25,179.10000000000002
15456,284,60,447.2200000000001
15457,263,58,237.07000000000002
15458,26,7,161.64
15460,355,58,216.76
15462,95,11,234.60000000000002
15463,30,7,126.14
15464,339,157,1048.8500000000006
15465,20,97,7354.62
15466,86,57,334.53000000000014
15467,10,52,524.88
15468,52,24,467.50999999999993
15469,51,24,538.55
15471,3,77,469.47999999999985
15472,114,76,371.56
15473,15,11,1771.2
15475,78,29,454.10999999999984
15478,41,46,1441.4199999999996
15482,16,98,11054.960000000003
15483,162,88,233.81000000000006
15484,2,188,3594.3099999999995
15485,31,86,2575.0
15488,93,2,91.32000000000001
15489,23,50,1134.28
15491,96,154,3100.0900000000015
15492,29,35,659.4599999999999
15493,33,297,2001.800000000005
15494,22,125,1299.230000000001
15497,18,15,1262.2
15498,3,512,13316.399999999992
15500,9,68,1131.5600000000004
15502,16,213,10384.93
15503,363,70,147.09000000000003
15504,82,13,52.83000000000001
15505,53,97,3610.9600000000005
15506,23,164,979.2600000000004
15507,172,46,492.35999999999996
15508,190,92,1000.2700000000002
15510,331,1,250.0
15511,12,160,909.2300000000001
15512,156,7,121.0
15513,34,308,14758.219999999998
15514,13,178,4139.460000000002
15516,45,15,62.43
15517,234,27,267.03000000000003
15518,65,214,1942.4500000000012
15520,2,18,343.49999999999994
15521,41,185,3000.2000000000007
15522,33,57,398.84
15523,85,10,412.00999999999993
15524,25,1,440.0
15525,3,178,825.9200000000002
15526,34,4,148.44
15527,19,163,2429.779999999999
15528,255,26,229.32999999999993
15529,23,672,3995.2299999999973
15530,22,108,1502.3500000000001
15531,9,228,2007.4399999999994
15532,26,256,1580.9300000000032
15533,20,83,807.5699999999997
15535,174,75,536.3999999999999
15537,164,24,110.92000000000003
15539,8,41,538.46
15540,12,15,213.30000000000004
15541,115,29,85.13000000000002
15543,289,28,127.85999999999999
15544,10,259,3546.709999999995
15545,55,81,292.7199999999999
15547,8,702,4954.839999999991
15549,78,115,1693.26
15550,5,61,575.63
15551,37,29,436.05999999999995
15552,218,17,90.12
15553,61,56,437.22999999999985
15554,278,14,217.2
15555,13,899,4805.169999999989
15556,25,31,279.77
15557,29,20,473.65
15561,12,27,800.5900000000001
15562,352,1,134.55
15563,23,113,1400.4399999999998
15565,51,8,173.15999999999997
15567,19,7,186.01000000000002
15568,3,53,758.2899999999998
15569,104,31,1375.7100000000003
15570,8,323,4165.52
15571,12,57,650.43
15572,5,215,2552.86
15573,32,104,607.45
15574,178,168,702.2500000000001
15576,38,45,940.6700000000002
15577,152,39,258.8799999999998
15578,163,13,127.1
15579,69,51,348.5999999999999
15581,121,149,3679.9700000000003
15582,25,44,682.9100000000001
15584,24,123,725.1099999999999
15585,177,31,455.30000000000007
15587,51,9,913.6800000000002
15589,256,29,478.53
15592,47,24,388.58
15593,71,5,199.8
15594,16,103,1771.78
15596,101,77,1406.5900000000004
15597,36,22,324.57
15598,54,14,240.68
15599,27,52,761.74
15601,12,410,6776.559999999997
15602,9,46,1297.8700000000003
15603,79,2,48.480000000000004
15604,53,17,216.39000000000001
15605,37,67,1198.23
15606,62,77,2920.1600000000003
15607,337,13,104.76
15608,29,60,1093.68
15609,185,16,298.48
15610,52,6,112.46
15611,10,43,1591.4500000000003
15612,37,6,195.15
15615,11,423,10399.739999999989
15618,33,45,776.8510000000002
15619,11,3,336.40000000000003
15620,57,100,1553.18
15621,5,16,1293.0300000000002
15622,44,185,3709.5600000000018
15623,142,19,301.03
15624,117,34,588.1300000000001
15625,104,64,1534.26
15626,75,49,675.8000000000001
15628,5,155,2870.2400000000002
15630,46,60,1186.35
15632,16,167,3285.310000000001
15634,18,15,243.55
15636,90,25,724.76
15637,53,15,223.36
15639,135,25,425.31999999999994
15640,5,484,12515.659999999982
